Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
35450	-0.33	1.4216539663363936	-0.12	934	0.968095	0.0001	0.006785858737097846
35460	-0.33	1.4216539663363936	-0.12	934	0.968086	0.0001	0.006785858737097846
35470	-0.33	1.4216539663363936	-0.12	934	0.968077	0.0001	0.006788676182428996
35480	-0.33	1.4216539663363936	-0.12	934	0.968068	0.0001	0.006788676182428996
35490	-0.33	1.4216539663363936	-0.12	934	0.968059	0.0001	0.006791463030709161
35500	-0.33	1.4216539663363936	-0.12	934	0.96805	0.0001	0.006791463030709161
35510	-0.33	1.4216539663363936	-0.12	934	0.968041	0.0001	0.00679431332482232
35520	-0.33	1.4216539663363936	-0.12	934	0.968032	0.0001	0.00679431332482232
35530	-0.37	1.4673445403176446	-0.12	935	0.968023	0.0001	0.006797049840291341
35540	-0.37	1.4673445403176446	-0.12	935	0.968014	0.0001	0.006799795164002313
35550	-0.37	1.4673445403176448	-0.12	936	0.968005	0.0001	0.006799795164002313
35560	-0.37	1.4673445403176448	-0.12	936	0.967996	0.0001	0.006799795164002313
35570	-0.37	1.4673445403176448	-0.12	936	0.967987	0.0001	0.0068031948804855346
35580	-0.37	1.4673445403176448	-0.12	936	0.967978	0.0001	0.006805310381783379
35590	-0.37	1.4673445403176448	-0.12	937	0.967969	0.0001	0.006805310381783379
35600	-0.37	1.4673445403176448	-0.12	937	0.96796	0.0001	0.006808105972078112
35610	-0.37	1.4673445403176448	-0.12	937	0.967951	0.0001	0.0068095044957266915
35620	-0.37	1.4673445403176448	-0.12	937	0.967942	0.0001	0.006810925073093838
35630	-0.41	1.5105959089048269	-0.12	938	0.967933	0.0001	0.006810925073093838
35640	-0.41	1.5105959089048269	-0.12	938	0.967924	0.0001	0.006813617083761427
35650	-0.45	1.55161206491829	-0.12	939	0.967915	0.0001	0.006813617083761427
35660	-0.45	1.55161206491829	-0.12	939	0.967906	0.0001	0.0068191980653338966
35670	-0.45	1.55161206491829	-0.12	939	0.967897	0.0001	0.0068191980653338966
35680	-0.45	1.55161206491829	-0.12	939	0.967888	0.0001	0.0068219772974650065
35690	-0.45	1.55161206491829	-0.12	940	0.967879	0.0001	0.0068219772974650065
35700	-0.45	1.55161206491829	-0.12	940	0.96787	0.0001	0.0068219772974650065
35710	-0.45	1.5516120649182898	-0.12	941	0.967861	0.0001	0.006824863023228115
35720	-0.45	1.5516120649182898	-0.12	941	0.967852	0.0001	0.006827550066841973
35730	-0.45	1.5516120649182898	-0.12	941	0.967843	0.0001	0.006827550066841973
35740	-0.44	1.5576905982896603	-0.12	942	0.967834	0.0001	0.006830944882498847
35750	-0.44	1.5576905982896603	-0.12	942	0.967825	0.0001	0.006833199659983317
35760	-0.45	1.55161206491829	-0.12	943	0.967816	0.0001	0.006833199659983317
35770	-0.45	1.55161206491829	-0.12	943	0.967807	0.0001	0.006833199659983317
35780	-0.45	1.55161206491829	-0.12	943	0.967798	0.0001	0.0068358666367001
35790	-0.45	1.55161206491829	-0.12	944	0.967789	0.0001	0.0068358666367001
35800	-0.45	1.55161206491829	-0.12	944	0.96778	0.0001	0.006838662359449598
35810	-0.45	1.55161206491829	-0.12	944	0.967771	0.0001	0.006838662359449598
35820	-0.45	1.55161206491829	-0.12	944	0.967762	0.0001	0.006841453777419196
35830	-0.45	1.55161206491829	-0.12	944	0.967753	0.0001	0.006842853294478523
35840	-0.42	1.530882098660769	-0.12	945	0.967744	0.0001	0.006842853294478523
35850	-0.42	1.530882098660769	-0.12	945	0.967735	0.0001	0.006844254268540276
35860	-0.42	1.530882098660769	-0.12	945	0.967726	0.0001	0.006844254268540276
35870	-0.42	1.530882098660769	-0.12	946	0.967717	0.0001	0.0068470427725050185
35880	-0.42	1.530882098660769	-0.12	946	0.967708	0.0001	0.0068498337931103175
35890	-0.42	1.530882098660769	-0.12	946	0.967699	0.0001	0.0068498337931103175
35900	-0.42	1.530882098660769	-0.12	946	0.9676899999999999	0.0001	0.006852592892116971
35910	-0.42	1.530882098660769	-0.12	946	0.967681	0.0001	0.006852592892116971
35920	-0.42	1.530882098660769	-0.12	946	0.967672	0.0001	0.006855399409929911
35930	-0.42	1.530882098660769	-0.12	947	0.967663	0.0001	0.006858677599165175
35940	-0.42	1.530882098660769	-0.12	947	0.967654	0.0001	0.006858677599165175
35950	-0.41	1.5368474224853943	-0.12	948	0.967645	0.0001	0.0068609307209650675
35960	-0.41	1.5368474224853943	-0.12	948	0.967636	0.0001	0.0068609307209650675
35970	-0.41	1.5368474224853943	-0.12	948	0.967627	0.0001	0.0068609307209650675
35980	-0.41	1.5368474224853943	-0.12	948	0.967618	0.0001	0.006863701144854227
35990	-0.43	1.570063692975543	-0.12	949	0.9676089999999999	0.0001	0.006863701144854227
36000	-0.43	1.570063692975543	-0.12	949	0.9676	0.0001	0.006863701144854227
36010	-0.43	1.570063692975543	-0.12	949	0.967591	0.0001	0.006866521305508084
36020	-0.43	1.570063692975543	-0.12	949	0.9675819999999999	0.0001	0.006866521305508084
36030	-0.43	1.570063692975543	-0.12	949	0.967573	0.0001	0.006869180732303195
36040	-0.43	1.570063692975543	-0.12	950	0.967564	0.0001	0.006869180732303195
36050	-0.43	1.570063692975543	-0.12	950	0.9675549999999999	0.0001	0.006869180732303195
36060	-0.43	1.570063692975543	-0.12	950	0.967546	0.0001	0.006872017251120673
36070	-0.47	1.6090680532531867	-0.12	951	0.967537	0.0001	0.006874796748161316
36080	-0.47	1.6090680532531867	-0.12	951	0.9675279999999999	0.0001	0.006874796748161316
36090	-0.47	1.6090680532531867	-0.12	951	0.967519	0.0001	0.006877580748664008
36100	-0.47	1.6090680532531867	-0.12	951	0.96751	0.0001	0.006877580748664008
36110	-0.47	1.6090680532531867	-0.12	952	0.9675009999999999	0.0001	0.0068803799152374265
36120	-0.47	1.6090680532531867	-0.12	952	0.967492	0.0001	0.0068803799152374265
36130	-0.47	1.6090680532531867	-0.12	952	0.967483	0.0001	0.006883076628049214
36140	-0.48	1.60299719276111	-0.12	953	0.967474	0.0001	0.006883076628049214
36150	-0.48	1.60299719276111	-0.12	953	0.967465	0.0001	0.006886424356036716
36160	-0.48	1.60299719276111	-0.12	953	0.967456	0.0001	0.006886424356036716
36170	-0.47	1.6090680532531867	-0.12	954	0.967447	0.0001	0.006888671649826898
36180	-0.47	1.6090680532531867	-0.12	954	0.967438	0.0001	0.006888671649826898
36190	-0.47	1.6090680532531867	-0.12	954	0.967429	0.0001	0.006891477968957689
36200	-0.46	1.6150541786577932	-0.12	955	0.96742	0.0001	0.006891477968957689
36210	-0.46	1.6150541786577932	-0.12	955	0.967411	0.0001	0.006894206934505038
36220	-0.46	1.6150541786577932	-0.12	955	0.967402	0.0001	0.006894206934505038
36230	-0.46	1.6150541786577932	-0.12	955	0.967393	0.0001	0.006897003385755751
36240	-0.49	1.6339828640472334	-0.12	956	0.967384	0.0001	0.006897003385755751
36250	-0.49	1.6339828640472334	-0.12	956	0.967375	0.0001	0.006901155114173889
36260	-0.49	1.6339828640472334	-0.12	956	0.967366	0.0001	0.006902563638157315
36270	-0.49	1.6339828640472334	-0.12	957	0.967357	0.0001	0.006902563638157315
36280	-0.49	1.6339828640472334	-0.12	957	0.967348	0.0001	0.006903962161805895
36290	-0.49	1.6339828640472334	-0.12	957	0.967339	0.0001	0.006905377838346693
36300	-0.49	1.6339828640472334	-0.12	957	0.96733	0.0001	0.006905377838346693
36310	-0.49	1.6339828640472334	-0.12	957	0.967321	0.0001	0.0069081783294677734
36320	-0.53	1.6700598791660137	-0.12	958	0.967312	0.0001	0.0069081783294677734
36330	-0.53	1.6700598791660137	-0.12	958	0.967303	0.0001	0.006910895374086168
36340	-0.53	1.6700598791660137	-0.12	958	0.967294	0.0001	0.006914279262224834
36350	-0.53	1.6700598791660137	-0.12	958	0.967285	0.0001	0.006914279262224834
36360	-0.56	1.6871277367170514	-0.12	959	0.967276	0.0001	0.006914279262224834
36370	-0.56	1.6871277367170514	-0.12	959	0.967267	0.0001	0.006916534304618836
36380	-0.56	1.6871277367170514	-0.12	959	0.967258	0.0001	0.006916534304618836
36390	-0.56	1.6871277367170514	-0.12	959	0.967249	0.0001	0.006919215983814664
36400	-0.56	1.6871277367170514	-0.12	960	0.96724	0.0001	0.006919215983814664
36410	-0.56	1.6871277367170514	-0.12	960	0.967231	0.0001	0.006922075152397155
36420	-0.56	1.6871277367170514	-0.12	960	0.967222	0.0001	0.006922075152397155
36430	-0.56	1.6871277367170514	-0.12	960	0.967213	0.0001	0.006924825178252326
36440	-0.56	1.6871277367170514	-0.12	960	0.967204	0.0001	0.006924825178252326
36450	-0.6	1.7204650534085253	-0.12	961	0.967195	0.0001	0.006927635073661804
36460	-0.6	1.7204650534085253	-0.12	961	0.967186	0.0001	0.0069304233127170135
36470	-0.6	1.7204650534085253	-0.12	961	0.967177	0.0001	0.006933146052890354
36480	-0.6	1.7204650534085253	-0.12	961	0.967168	0.0001	0.006933146052890354
36490	-0.6	1.7204650534085253	-0.12	962	0.967159	0.0001	0.006935914953549703
36500	-0.6	1.7204650534085253	-0.12	962	0.96715	0.0001	0.006935914953549703
36510	-0.6	1.7204650534085253	-0.12	962	0.967141	0.0001	0.006935914953549703
36520	-0.6	1.7204650534085253	-0.12	962	0.967132	0.0001	0.006938705775472853
36530	-0.6	1.7204650534085253	-0.12	962	0.967123	0.0001	0.006942045158810086
36540	-0.6	1.7204650534085253	-0.12	963	0.967114	0.0001	0.006942045158810086
36550	-0.6	1.7204650534085253	-0.12	963	0.967105	0.0001	0.006944299737612406
36560	-0.6	1.7204650534085253	-0.12	963	0.967096	0.0001	0.0069470047950744625
36570	-0.6	1.7204650534085255	-0.12	964	0.967087	0.0001	0.006948395172754924
36580	-0.6	1.7204650534085255	-0.12	964	0.967078	0.0001	0.006949812968571981
36590	-0.6	1.7204650534085255	-0.12	964	0.967069	0.0001	0.006949812968571981
36600	-0.6	1.7204650534085255	-0.12	964	0.96706	0.0001	0.0069525954458448625
36610	-0.61	1.7140303381212363	-0.12	965	0.967051	0.0001	0.0069525954458448625
36620	-0.61	1.7140303381212363	-0.12	965	0.967042	0.0001	0.006955331166585287
36630	-0.61	1.7140303381212363	-0.12	965	0.967033	0.0001	0.006955331166585287
36640	-0.6	1.7204650534085255	-0.12	966	0.967024	0.0001	0.006958126624425252
36650	-0.6	1.7204650534085255	-0.12	966	0.967015	0.0001	0.006959525148073832
36660	-0.6	1.7204650534085255	-0.12	966	0.967006	0.0001	0.006959525148073832
36670	-0.6	1.7204650534085255	-0.12	966	0.966997	0.0001	0.006960919499397278
36680	-0.61	1.7140303381212365	-0.12	967	0.966988	0.0001	0.006960919499397278
36690	-0.61	1.7140303381212365	-0.12	967	0.966979	0.0001	0.0069636865456899006
36700	-0.61	1.7140303381212363	-0.12	968	0.96697	0.0001	0.006966534455617269
36710	-0.61	1.7140303381212363	-0.12	968	0.966961	0.0001	0.006966534455617269
36720	-0.61	1.7140303381212363	-0.12	968	0.966952	0.0001	0.0069699440399805706
36730	-0.61	1.7140303381212363	-0.12	969	0.966943	0.0001	0.0069720368252860175
36740	-0.61	1.7140303381212363	-0.12	969	0.966934	0.0001	0.0069720368252860175
36750	-0.61	1.7140303381212363	-0.12	969	0.966925	0.0001	0.0069747491015328305
36760	-0.61	1.7140303381212363	-0.12	970	0.966916	0.0001	0.006976147757636176
36770	-0.61	1.7140303381212363	-0.12	970	0.966907	0.0001	0.00697754422823588
36780	-0.61	1.7140303381212363	-0.12	970	0.966898	0.0001	0.0069803202814526025
36790	-0.66	1.7390802166662702	-0.12	971	0.966889	0.0001	0.0069831042819552954
36800	-0.66	1.7390802166662702	-0.12	971	0.96688	0.0001	0.0069831042819552954
36810	-0.66	1.7390802166662702	-0.12	971	0.966871	0.0001	0.006985954642295837
36820	-0.66	1.7390802166662702	-0.12	971	0.966862	0.0001	0.006985954642295837
36830	-0.66	1.7390802166662702	-0.12	971	0.966853	0.0001	0.006988624930381775
36840	-0.62	1.7075128110793196	-0.12	972	0.966844	0.0001	0.006988624930381775
36850	-0.62	1.7075128110793196	-0.12	972	0.966835	0.0001	0.006988624930381775
36860	-0.62	1.7075128110793196	-0.12	972	0.966826	0.0001	0.006991507808367411
36870	-0.62	1.7075128110793196	-0.12	972	0.966817	0.0001	0.006994180811776055
36880	-0.62	1.7075128110793196	-0.12	972	0.966808	0.0001	0.006994180811776055
36890	-0.62	1.7075128110793196	-0.12	972	0.966799	0.0001	0.006994180811776055
36900	-0.63	1.724267960614011	-0.12	973	0.96679	0.0001	0.0069984024100833465
36910	-0.63	1.724267960614011	-0.12	973	0.966781	0.0001	0.0069997959004508125
36920	-0.64	1.717672844286711	-0.12	974	0.966772	0.0001	0.0069997959004508125
36930	-0.64	1.717672844286711	-0.12	974	0.966763	0.0001	0.007002621756659614
36940	-0.64	1.717672844286711	-0.12	974	0.966754	0.0001	0.007002621756659614
36950	-0.64	1.7176728442867113	-0.12	975	0.966745	0.0001	0.007005317476060656
36960	-0.64	1.7176728442867113	-0.12	975	0.966736	0.0001	0.007005317476060656
36970	-0.64	1.7176728442867113	-0.12	975	0.966727	0.0001	0.007008079687754313
36980	-0.63	1.724267960614011	-0.12	976	0.966718	0.0001	0.007008079687754313
36990	-0.63	1.724267960614011	-0.12	976	0.966709	0.0001	0.007010864019393921
37000	-0.67	1.7553062410872926	-0.12	977	0.9667	0.0001	0.007010864019393921
37010	-0.67	1.7553062410872926	-0.12	977	0.966691	0.0001	0.00701372590329912
37020	-0.67	1.7553062410872926	-0.12	977	0.966682	0.0001	0.007015125619040595
37030	-0.68	1.7485994395515514	-0.12	978	0.966673	0.0001	0.007015125619040595
37040	-0.68	1.7485994395515514	-0.12	978	0.966664	0.0001	0.007016388840145535
37050	-0.68	1.7485994395515514	-0.12	978	0.966655	0.0001	0.007016388840145535
37060	-0.64	1.717672844286711	-0.12	979	0.966646	0.0001	0.007019290857844883
37070	-0.64	1.717672844286711	-0.12	979	0.966637	0.0001	0.007022025254037645
37080	-0.64	1.717672844286711	-0.12	979	0.966628	0.0001	0.007022025254037645
37090	-0.64	1.717672844286711	-0.12	980	0.966619	0.0001	0.007022025254037645
37100	-0.64	1.717672844286711	-0.12	980	0.96661	0.0001	0.0070247768693500095
37110	-0.64	1.717672844286711	-0.12	980	0.966601	0.0001	0.0070247768693500095
37120	-0.64	1.717672844286711	-0.12	981	0.966592	0.0001	0.00702753225962321
37130	-0.64	1.717672844286711	-0.12	981	0.966583	0.0001	0.00702753225962321
37140	-0.64	1.717672844286711	-0.12	981	0.966574	0.0001	0.0070303370555241905
37150	-0.63	1.724267960614011	-0.12	982	0.966565	0.0001	0.0070303370555241905
37160	-0.63	1.724267960614011	-0.12	982	0.966556	0.0001	0.007033108207914565
37170	-0.63	1.724267960614011	-0.12	982	0.966547	0.0001	0.007033108207914565
37180	-0.59	1.691715106038839	-0.12	983	0.966538	0.0001	0.007035847504933675
37190	-0.59	1.691715106038839	-0.12	983	0.966529	0.0001	0.007038710912068685
37200	-0.59	1.691715106038839	-0.12	983	0.96652	0.0001	0.0070414084858364525
37210	-0.59	1.691715106038839	-0.12	983	0.966511	0.0001	0.0070414084858364525
37220	-0.55	1.6575584454250778	-0.12	984	0.966502	0.0001	0.007044157716963026
37230	-0.55	1.6575584454250778	-0.12	984	0.966493	0.0001	0.007044308450486925
37240	-0.55	1.6575584454250778	-0.12	984	0.966484	0.0001	0.007047088940938314
37250	-0.55	1.6575584454250778	-0.12	984	0.966475	0.0001	0.007047088940938314
37260	-0.55	1.6575584454250778	-0.12	984	0.966466	0.0001	0.007049779958195157
37270	-0.55	1.6575584454250778	-0.12	984	0.966457	0.0001	0.007049779958195157
37280	-0.55	1.6575584454250778	-0.12	984	0.966448	0.0001	0.007052607999907599
37290	-0.55	1.6575584454250778	-0.12	984	0.966439	0.0001	0.007052607999907599
37300	-0.55	1.6575584454250778	-0.12	984	0.96643	0.0001	0.007055429352654351
37310	-0.54	1.663850954863446	-0.12	985	0.966421	0.0001	0.007055429352654351
37320	-0.54	1.663850954863446	-0.12	985	0.966412	0.0001	0.007058170702722338
37330	-0.54	1.663850954863446	-0.12	985	0.966403	0.0001	0.007058170702722338
37340	-0.54	1.663850954863446	-0.12	985	0.966394	0.0001	0.0070609391397900055
37350	-0.53	1.6700598791660133	-0.12	986	0.966385	0.0001	0.0070609391397900055
37360	-0.53	1.6700598791660133	-0.12	986	0.966376	0.0001	0.0070609391397900055
37370	-0.53	1.6700598791660133	-0.12	986	0.966367	0.0001	0.0070637262529797025
37380	-0.53	1.6700598791660133	-0.12	986	0.966358	0.0001	0.007066510650846693
37390	-0.5	1.6522711641858305	-0.12	987	0.966349	0.0001	0.007066510650846693
37400	-0.5	1.6522711641858305	-0.12	987	0.96634	0.0001	0.007069239086574979
37410	-0.5	1.6522711641858305	-0.12	987	0.966331	0.0001	0.007069239086574979
37420	-0.5	1.6522711641858305	-0.12	987	0.966322	0.0001	0.007072003086407979
37430	-0.5	1.6522711641858305	-0.12	988	0.966313	0.0001	0.007072003086407979
37440	-0.5	1.6522711641858305	-0.12	988	0.966304	0.0001	0.007072003086407979
37450	-0.5	1.6522711641858305	-0.12	988	0.966295	0.0001	0.00707624786429935
37460	-0.5	1.6522711641858305	-0.12	988	0.966286	0.0001	0.007077522344059414
37470	-0.5	1.6522711641858305	-0.12	989	0.966277	0.0001	0.007077522344059414
37480	-0.5	1.6522711641858305	-0.12	989	0.966268	0.0001	0.007077522344059414
37490	-0.5	1.6522711641858305	-0.12	989	0.966259	0.0001	0.007080406943957011
37500	-0.5	1.6522711641858305	-0.12	989	0.96625	0.0001	0.007080406943957011
37510	-0.5	1.6522711641858305	-0.12	990	0.966241	0.0001	0.007083155380354987
37520	-0.5	1.6522711641858305	-0.12	990	0.966232	0.0001	0.007083155380354987
37530	-0.5	1.6522711641858305	-0.12	990	0.966223	0.0001	0.007083155380354987
37540	-0.5	1.6522711641858305	-0.12	990	0.966214	0.0001	0.007085967858632406
37550	-0.5	1.6522711641858305	-0.12	991	0.966205	0.0001	0.007085967858632406
37560	-0.5	1.6522711641858305	-0.12	991	0.966196	0.0001	0.007088665299945407
37570	-0.5	1.6522711641858305	-0.12	991	0.966187	0.0001	0.007088665299945407
37580	-0.55	1.681517172080024	-0.12	992	0.966178	0.0001	0.007091483937369453
37590	-0.55	1.681517172080024	-0.12	992	0.9661690000000001	0.0001	0.007094179391860962
37600	-0.55	1.681517172080024	-0.12	993	0.96616	0.0001	0.007094179391860962
37610	-0.55	1.681517172080024	-0.12	993	0.966151	0.0001	0.0070969699488745795
37620	-0.55	1.681517172080024	-0.12	993	0.9661420000000001	0.0001	0.0070969699488745795
37630	-0.55	1.681517172080024	-0.12	993	0.966133	0.0001	0.0070969699488745795
37640	-0.55	1.681517172080024	-0.12	993	0.966124	0.0001	0.00709979083802965
37650	-0.54	1.6877203559831826	-0.12	994	0.966115	0.0001	0.00709979083802965
37660	-0.54	1.6877203559831826	-0.12	994	0.966106	0.0001	0.00710251616107093
37670	-0.54	1.6877203559831826	-0.12	994	0.966097	0.0001	0.007105406191613939
37680	-0.54	1.6877203559831826	-0.12	994	0.9660880000000001	0.0001	0.007105406191613939
37690	-0.54	1.6877203559831826	-0.12	994	0.966079	0.0001	0.007105406191613939
37700	-0.5	1.6522711641858305	-0.12	995	0.96607	0.0001	0.007108137210210164
37710	-0.5	1.6522711641858305	-0.12	995	0.966061	0.0001	0.007110949754714966
37720	-0.5	1.6522711641858305	-0.12	995	0.966052	0.0001	0.007110949754714966
37730	-0.5	1.6522711641858305	-0.12	996	0.966043	0.0001	0.007113754285706414
37740	-0.5	1.6522711641858305	-0.12	996	0.966034	0.0001	0.00711651881535848
37750	-0.5	1.6522711641858305	-0.12	996	0.966025	0.0001	0.007119254469871521
37760	-0.5	1.6522711641858305	-0.12	997	0.966016	0.0001	0.007119254469871521
37770	-0.5	1.6522711641858305	-0.12	997	0.966007	0.0001	0.0071220197280248
37780	-0.55	1.681517172080024	-0.12	998	0.965998	0.0001	0.00712480730480618
37790	-0.55	1.681517172080024	-0.12	998	0.965989	0.0001	0.00712480730480618
37800	-0.55	1.681517172080024	-0.12	998	0.96598	0.0001	0.007127587265438504
37810	-0.55	1.681517172080024	-0.12	998	0.965971	0.0001	0.007127587265438504
37820	-0.55	1.681517172080024	-0.12	999	0.965962	0.0001	0.007133110496732924
37830	-0.55	1.681517172080024	-0.12	999	0.965953	0.0001	0.007133110496732924
37840	-0.55	1.681517172080024	-0.12	999	0.965944	0.0001	0.007135917147000631
37850	-0.5	1.6522711641858305	-0.12	1000	0.965935	0.0001	0.007152528034316169
37860	-0.5	1.6522711641858305	-0.12	1000	0.965926	0.0001	0.007160851491822137
37870	-0.5	1.6522711641858305	-0.12	1000	0.965917	0.0001	0.00716644114918179
37880	-0.5	1.6522711641858305	-0.12	1000	0.965908	0.0001	0.007174741559558445
37890	-0.5	1.6522711641858305	-0.12	1001	0.965899	0.0001	0.0072441695133845015
37900	-0.5	1.6522711641858305	-0.12	1001	0.96589	0.0001	0.0072441695133845015
37910	-0.5	1.6522711641858305	-0.12	1001	0.965881	0.0001	0.007246988813082377
37920	-0.5	1.6522711641858305	-0.12	1001	0.965872	0.0001	0.007246988813082377
37930	-0.53	1.6700598791660133	-0.12	1002	0.965863	0.0001	0.007246988813082377
